시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
충청남도 아산시 풍기동,229-71,229,71,주은,39.78,202201,4,"8,000",1,2000,어의정로183번길 14,,중개거래,충남 아산시
충청남도 아산시 풍기동,229-71,229,71,주은,39.78,202201,12,"9,300",1,2000,어의정로183번길 14,,중개거래,충남 아산시
충청남도 예산군 신암면 두곡리,253-17,253,17,신암삼신,46.62,202201,14,"3,000",2,1998,추사고택로 36-8,,직거래,-
충청남도 예산군 예산읍 발연리,Jan-90,90,1,예산우방유쉘,104.77,202201,5,"24,800",6,2009,벚꽃로 175-17,,중개거래,충남 예산군
충청남도 예산군 예산읍 산성리,103-1,103,1,주공,49.85,202201,1,"8,500",9,2000,아리랑로 77-6,,중개거래,충남 예산군
충청남도 예산군 예산읍 산성리,710,710,0,한신,84.91,202201,5,"14,000",10,1996,역전로160번길 16,,중개거래,충남 예산군
충청남도 예산군 예산읍 산성리,710,710,0,한신,59.89,202201,14,"9,500",10,1996,역전로160번길 16,,직거래,-
충청남도 예산군 예산읍 신례원리,264-3,264,3,성문,59.895,202201,7,"3,000",4,1992,창신로 51-34,,중개거래,충남 예산군
충청남도 예산군 예산읍 예산리,315-54,315,54,리더스칸아파트,75.02,202201,13,"15,000",7,2018,교남길 16,,중개거래,충남 예산군
충청남도 예산군 예산읍 예산리,17,17,0,애플타운나임,57.3436,202201,7,"6,400",3,2001,아리랑로144번길 8,,직거래,-
충청남도 예산군 예산읍 주교리,179-1,179,1,"석탑,까치마을",59.6,202201,5,"10,100",7,1997,아리랑로 43,,중개거래,충남 예산군
충청남도 예산군 오가면 신석리,16-15,16,15,아이티임포빌청수마을아파트,40.95,202201,14,"3,800",12,1997,신석길 159,,중개거래,충남 예산군
충청남도 예산군 오가면 신석리,16-15,16,15,아이티임포빌청수마을아파트,40.95,202201,14,"3,800",11,1997,신석길 159,,중개거래,충남 예산군
충청남도 천안동남구 구성동,525,525,0,구성휴먼시아,59.79,202201,4,"18,000",14,2010,대흥로 35,,직거래,-
충청남도 천안동남구 구성동,293-21,293,21,쌍용,69.59,202201,4,"13,500",10,1990,충절로 295-14,,중개거래,충남 천안동남구
충청남도 천안동남구 다가동,02월 27일,27,2,아트빌,39.78,202201,8,"4,150",15,2004,풍세로 965,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 삼성리,09월 12일,9,12,원앙마을부영1차,49.92,202201,1,"7,000",4,1999,삼성5길 42,,직거래,-
충청남도 천안동남구 목천읍 삼성리,09월 12일,9,12,원앙마을부영1차,59.76,202201,3,"9,800",2,1999,삼성5길 42,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 삼성리,09월 12일,9,12,원앙마을부영1차,59.76,202201,6,"8,000",9,1999,삼성5길 42,,직거래,-
충청남도 천안동남구 목천읍 삼성리,09월 06일,9,6,원앙마을부영2차,49.92,202201,1,"9,500",2,1999,삼성5길 41,,직거래,-
충청남도 천안동남구 목천읍 삼성리,09월 06일,9,6,원앙마을부영2차,59.76,202201,4,"10,000",8,1999,삼성5길 41,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 삼성리,09월 06일,9,6,원앙마을부영2차,49.92,202201,10,"7,100",4,1999,삼성5길 41,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 서리,Jan-58,58,1,재동보라,82.78,202201,8,"14,000",9,1994,서리1길 19-9,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 서리,Jan-73,73,1,재동타워,59.98,202201,13,"6,300",8,1995,서리1길 19-12,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 신계리,134-3,134,3,목천이수프라임,39.68,202201,3,"5,500",1,2000,충절로 892,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 신계리,134-3,134,3,목천이수프라임,39.68,202201,6,"4,850",1,2000,충절로 892,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 신계리,288-1,288,1,이스트블루,49.6343,202201,3,"15,500",5,2019,충절로 867,,직거래,-
충청남도 천안동남구 목천읍 신계리,422,422,0,천안목천동우1차,39.95,202201,3,"3,100",2,1997,신계1길 41,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 신계리,422,422,0,천안목천동우1차,39.95,202201,3,"3,300",9,1997,신계1길 41,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 신계리,422,422,0,천안목천동우1차,39.95,202201,12,"4,100",8,1997,신계1길 41,,중개거래,충남 천안동남구
충청남도 천안동남구 목천읍 신계리,422,422,0,천안목천동우1차,39.95,202201,13,"3,500",13,1997,신계1길 41,,중개거래,충남 천안동남구
충청남도 천안동남구 병천면 가전리,Mar-68,68,3,신한,38.64,202201,8,"4,900",3,1997,충절로 1638,,중개거래,충남 천안동남구
충청남도 천안동남구 봉명동,494,494,0,봉명청솔(3차),56.34,202201,4,"15,000",3,2001,봉서8길 13,,중개거래,"충남 천안동남구, 충남 천안서북구"
충청남도 천안동남구 북면 상동리,Jun-91,91,6,중앙,39.947,202201,6,"3,100",11,1998,충절로 1456,,중개거래,충남 천안동남구
충청남도 천안동남구 북면 상동리,Jun-91,91,6,중앙,47.36,202201,7,"4,250",4,1998,충절로 1456,,중개거래,충남 천안동남구
충청남도 천안동남구 성황동,Sep-45,45,9,씨티뷰(원룸),49.6875,202201,10,"9,400",5,2014,대흥로 296,,중개거래,충남 천안동남구
충청남도 천안동남구 신방동,902,902,0,삼일원앙,28.12,202201,3,"5,500",13,1997,신촌로 5,,중개거래,충남 천안동남구
충청남도 천안동남구 신방동,902,902,0,삼일원앙,28.12,202201,10,"4,850",2,1997,신촌로 7,,중개거래,충남 천안동남구
충청남도 천안동남구 신방동,1893,1893,0,신방한라비발디,84.965,202201,14,"28,000",14,2009,통정9로 75,,중개거래,충남 천안동남구
충청남도 천안동남구 신방동,920,920,0,초원그린타운,39.27,202201,4,"9,500",7,1998,신촌4로 16,,중개거래,충남 천안동남구
충청남도 천안동남구 신방동,920,920,0,초원그린타운,39.27,202201,5,"7,800",4,1998,신촌4로 16,,중개거래,충남 천안동남구
충청남도 천안동남구 신방동,920,920,0,초원그린타운,39.27,202201,5,"8,600",5,1998,신촌4로 16,,중개거래,충남 천안동남구
충청남도 천안동남구 신방동,920,920,0,초원그린타운,39.27,202201,11,"8,550",7,1998,신촌4로 16,,중개거래,충남 천안동남구
충청남도 천안동남구 신방동,920,920,0,초원그린타운,39.27,202201,11,"8,050",10,1998,신촌4로 16,,직거래,-
충청남도 천안동남구 신방동,909,909,0,한라동백2,59.94,202201,6,"17,400",12,1998,서부대로 226-12,,중개거래,충남 천안동남구
충청남도 천안동남구 신방동,228-22,228,22,현대,49.59,202201,6,"9,850",6,1993,풍세로 705,,중개거래,충남 아산시
충청남도 천안동남구 신부동,544,544,0,대림한내,59.781,202201,6,"19,200",7,1995,터미널9길 31,,중개거래,충남 천안동남구
충청남도 천안동남구 신부동,544,544,0,대림한내,59.781,202201,8,"17,700",4,1995,터미널9길 31,,중개거래,충남 천안동남구
충청남도 천안동남구 신부동,672,672,0,대림한숲,84.978,202201,5,"22,000",7,1995,터미널6길 12,,중개거래,충남 천안동남구
충청남도 천안동남구 신부동,672,672,0,대림한숲,84.978,202201,12,"22,500",6,1995,터미널6길 12,,중개거래,충남 천안동남구
충청남도 천안동남구 신부동,58-24,58,24,동남로얄,58.08,202201,5,"8,500",3,1985,신원3길 33,,중개거래,충남 천안동남구
충청남도 천안동남구 신부동,541,541,0,동아태조,59.97,202201,11,"17,250",8,1995,터미널9길 13,,중개거래,충남 천안동남구
충청남도 천안동남구 신부동,988,988,0,신부동도솔노블시티동문굿모닝힐,84.97,202201,4,"55,300",7,2018,신부8길 21,,중개거래,충남 천안동남구
충청남도 천안동남구 신부동,859,859,0,우방,59.83,202201,4,"14,500",11,1995,중앙로 265-36,,직거래,-
충청남도 천안동남구 신부동,978,978,0,힐스테이트천안신부,59.3721,202201,6,"38,500",17,2017,북일로 70,,중개거래,충남 천안동남구
충청남도 천안동남구 안서동,223-3,223,3,고운여의주,84.96,202201,3,"16,000",2,2004,안서1길 5-16,,중개거래,충남 천안서북구
충청남도 천안동남구 안서동,304-1,304,1,동보스타빌,24.18,202201,7,"4,600",4,1996,각원사길 59-5,,직거래,-
충청남도 천안동남구 안서동,304-1,304,1,동보스타빌,24.18,202201,7,"4,550",5,1996,각원사길 59-5,,중개거래,충남 천안동남구
충청남도 천안동남구 안서동,304-1,304,1,동보스타빌,24.18,202201,9,"4,900",4,1996,각원사길 59-5,,중개거래,충남 천안서북구
충청남도 천안동남구 용곡동,575,575,0,용곡마을동일하이빌(1단지),109.4755,202201,3,"33,800",8,2005,일봉로 71,,중개거래,충남 천안동남구
충청남도 천안동남구 용곡동,600,600,0,용곡삼성쉐르빌,84.688,202201,2,"34,000",8,2010,일봉로 110,,중개거래,충남 천안동남구
충청남도 천안동남구 청당동,609,609,0,산운마을부영사랑으로,84.9877,202201,3,"26,800",17,2011,청수8로 72,,중개거래,충남 천안동남구
충청남도 천안동남구 청당동,456,456,0,우미린,164.055,202201,4,"69,000",14,2010,청수14로 16,,중개거래,충남 천안동남구
충청남도 천안동남구 청당동,992,992,0,청당코오롱하늘채,59.4428,202201,8,"32,900",14,2019,광풍로 1800,,중개거래,충남 천안동남구
충청남도 천안동남구 청당동,992,992,0,청당코오롱하늘채,71.3335,202201,13,"40,000",18,2019,광풍로 1800,,중개거래,충남 천안동남구
충청남도 천안동남구 청당동,458,458,0,한양수자인,84.9344,202201,8,"37,800",22,2011,청수4로 11,,중개거래,충남 천안동남구
충청남도 천안동남구 청수동,209,209,0,극동1차,84.81,202201,6,"17,500",8,1992,청수로 99,,직거래,-
충청남도 천안동남구 청수동,209,209,0,극동1차,72.88,202201,11,"14,700",12,1992,청수로 99,,직거래,-
충청남도 천안동남구 청수동,209,209,0,극동1차,84.63,202201,11,"19,000",10,1992,청수로 99,,직거래,-
충청남도 천안서북구 두정동,401-1,401,1,e편한세상두정4차,72.8151,202201,8,"30,000",2,2018,50,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,526-1,526,1,극동늘푸른,84.9,202201,10,"23,500",9,1996,늘푸른6길 41,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,525-1,525,1,대우그린,69.966,202201,8,"22,500",4,1996,봉정로 365,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,525-1,525,1,대우그린,59.946,202201,13,"18,800",21,1996,봉정로 365,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,2056,2056,0,두정역코아루스위트,84.9523,202201,7,"36,000",5,2014,천안대로 969,,직거래,-
충청남도 천안서북구 두정동,606,606,0,부경파크빌,84.7373,202201,6,"24,500",7,2003,늘푸른1길 19,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,606,606,0,부경파크빌,84.96055,202201,8,"27,000",12,2003,늘푸른1길 19,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,603,603,0,세광엔리치빌2,84.9932,202201,1,"24,500",8,2003,늘푸른1길 45,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,1864,1864,0,우성,59.695,202201,4,"18,200",11,1996,두정고7길 36,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,1864,1864,0,우성,59.695,202201,6,"18,800",13,1996,두정고7길 36,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,1864,1864,0,우성,84.855,202201,10,"18,750",9,1996,두정고7길 36,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,2055,2055,0,이편한세상-천안두정2차,72.6915,202201,7,"34,000",17,2013,노태산로 145,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,527,527,0,주공그린(8단지),59.97,202201,12,"17,700",8,1996,봉정로 381,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,1320,1320,0,프라지움2,20.142,202201,8,"4,200",6,2013,두정로 216,,중개거래,충남 천안서북구
충청남도 천안서북구 두정동,2035,2035,0,한성필하우스3차,74.788,202201,8,"29,174",8,2004,봉정로 366,,중개거래,충남 천안서북구
충청남도 천안서북구 백석동,919,919,0,백석벽산블루밍1차,119.859,202201,3,"29,000",1,2006,번영로 278-12,,중개거래,충남 천안서북구
충청남도 천안서북구 백석동,191-3,191,3,현대,84.67,202201,5,"19,000",9,1992,백석로 136,,중개거래,충남 천안서북구
충청남도 천안서북구 백석동,191-3,191,3,현대,84.67,202201,6,"18,500",3,1992,백석로 136,,중개거래,충남 천안서북구
충청남도 천안서북구 백석동,900,900,0,호반리젠시빌,84.9775,202201,12,"30,000",7,2003,백석2길 12,,중개거래,충남 천안서북구
충청남도 천안서북구 불당동,820,820,0,대동다숲,84.7824,202201,2,"42,500",7,2004,시청로 39,,중개거래,충남 천안서북구
충청남도 천안서북구 불당동,820,820,0,대동다숲,74.7797,202201,4,"32,000",1,2004,시청로 39,,중개거래,충남 천안서북구
충청남도 천안서북구 불당동,1497,1497,0,불당리더힐스,59.92,202201,3,"46,500",6,2016,불당24로 10,,중개거래,충남 천안서북구
충청남도 천안서북구 불당동,1497,1497,0,불당리더힐스,59.92,202201,9,"42,600",8,2016,불당24로 10,,중개거래,충남 천안서북구
충청남도 천안서북구 불당동,1545,1545,0,천안불당린스트라우스1단지,84.9729,202201,10,"84,500",6,2017,불당19로 95,,중개거래,충남 천안서북구
충청남도 천안서북구 불당동,741,741,0,천안불당우방아이유쉘트윈팰리스,206.42,202201,8,"77,500",6,2014,불당4로 106,,중개거래,충남 천안서북구
충청남도 천안서북구 성거읍 문덕리,231-6,231,6,하늘빛,59.35,202201,3,"6,850",5,2003,소우문덕길 5,,중개거래,충남 천안서북구
충청남도 천안서북구 성거읍 신월리,03월 03일,3,3,성거벽산,84.98,202201,8,"16,900",12,1998,봉주로 107-6,,중개거래,충남 천안서북구
충청남도 천안서북구 성거읍 신월리,02월 26일,2,26,천안삼환나우빌,84.9132,202201,9,"23,900",13,2005,봉주로 120,,중개거래,충남 천안서북구
충청남도 천안서북구 성거읍 오목리,58,58,0,금정샛별,36.54,202201,14,"4,050",8,2000,망향로 811,,중개거래,충남 천안서북구
충청남도 천안서북구 성거읍 요방리,268-1,268,1,늘푸른동해,27.54,202201,4,"1,500",1,1999,마당재길 5,,직거래,-
충청남도 천안서북구 성거읍 요방리,268-1,268,1,늘푸른동해,27.54,202201,4,"1,500",5,1999,마당재길 5,,직거래,-
충청남도 천안서북구 성거읍 요방리,160-22,160,22,육영원룸,27.6,202201,8,"2,300",4,1996,망향로 343,,중개거래,충남 천안서북구
충청남도 천안서북구 성거읍 요방리,160-22,160,22,육영원룸,27.6,202201,12,"2,100",2,1996,망향로 343,,중개거래,충남 천안서북구
충청남도 천안서북구 성거읍 저리,Feb-53,53,2,삼일원앙,37.925,202201,3,"6,100",1,1998,성거길 103,,중개거래,충남 천안서북구
충청남도 천안서북구 성거읍 저리,Feb-53,53,2,삼일원앙,37.925,202201,9,"6,750",8,1998,성거길 103,,중개거래,충남 천안서북구
충청남도 천안서북구 성거읍 저리,07월 26일,26,7,아느칸빌,39.06,202201,13,"6,800",2,2004,성거길 181-1,,직거래,-
충청남도 천안서북구 성거읍 천흥리,429,429,0,장미근로복지,59.79,202201,8,"9,800",3,1998,성거길 82,,중개거래,충남 천안서북구
충청남도 천안서북구 성성동,969,969,0,천안레이크타운3차푸르지오,73.6367,202201,3,"65,000",13,2020,성성6로 68,,중개거래,충남 천안서북구
충청남도 천안서북구 성성동,696,696,0,천안레이크타운푸르지오,84.9077,202201,7,"59,500",26,2017,성성6로 111,,중개거래,충남 천안서북구
충청남도 천안서북구 성정동,1475,1475,0,리슈빌디에스,26.4458,202201,4,"7,000",6,2016,성정두정로 19,,직거래,-
충청남도 천안서북구 성정동,1562,1562,0,천안역우방아이유쉘,84.9988,202201,9,"37,000",4,2018,천안천6길 33,,중개거래,충남 천안서북구
